problem type;benchmark set;filename;number of orders;capacity;random seed;policy;opt?;UB;LB;time [s]
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C30\53l-100-30-7.txt;100;30;7;largest_gap;false;22.574;22.534,80;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C30\53l-100-30-7.txt;100;30;7;traversal;true;24.005;24.005;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C30\53l-100-30-8.txt;100;30;8;optimal;false;20.105;19.140,30;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C30\53l-100-30-8.txt;100;30;8;largest_gap;false;21.837;21.109;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C30\53l-100-30-8.txt;100;30;8;traversal;true;23.351;23.351;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C30\53l-100-30-9.txt;100;30;9;optimal;false;22.007;22.005;834,563
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C30\53l-100-30-9.txt;100;30;9;largest_gap;false;23.884;23.636,50;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C30\53l-100-30-9.txt;100;30;9;traversal;false;25.775;25.764;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-0.txt;100;45;0;optimal;false;13.980;-5,00E+13;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-0.txt;100;45;0;largest_gap;false;15.860;13.048,90;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-0.txt;100;45;0;traversal;false;15.458;15.427,10;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-1.txt;100;45;1;optimal;false;14.360;11.751,70;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-1.txt;100;45;1;largest_gap;false;16.330;11.776,50;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-1.txt;100;45;1;traversal;false;15.443;15.424,30;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-2.txt;100;45;2;optimal;false;15.607;13.243,40;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-2.txt;100;45;2;largest_gap;false;17.541;13.314,90;2361,38
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-2.txt;100;45;2;traversal;false;16.840;16.831,20;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-3.txt;100;45;3;optimal;false;14.866;12.042,10;22,814
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-3.txt;100;45;3;largest_gap;false;16.727;13.338,60;1687,62
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-3.txt;100;45;3;traversal;false;16.243;16.237,20;2,541
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-4.txt;100;45;4;optimal;false;15.521;12.487,20;91,114
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-4.txt;100;45;4;largest_gap;false;17.499;13.170,70;153,978
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-4.txt;100;45;4;traversal;false;16.887;16.875,90;38,345
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-5.txt;100;45;5;optimal;false;15.192;12.087,50;1,15
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-5.txt;100;45;5;largest_gap;false;17.009;13.021,30;1,146
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-5.txt;100;45;5;traversal;false;16.231;16.218,50;1,186
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-6.txt;100;45;6;optimal;false;15.784;-5,00E+13;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-6.txt;100;45;6;largest_gap;false;17.421;13.757,80;1,301
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-6.txt;100;45;6;traversal;false;17.394;17.367,40;259,342
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-7.txt;100;45;7;optimal;false;15.102;13.124,60;153,973
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-7.txt;100;45;7;largest_gap;false;16.965;13.843,40;216,512
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-7.txt;100;45;7;traversal;false;16.834;16.823,20;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-8.txt;100;45;8;optimal;false;15.324;12.173,60;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-8.txt;100;45;8;largest_gap;false;17.500;12.933;413,06
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-8.txt;100;45;8;traversal;false;16.654;16.636,90;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-9.txt;100;45;9;optimal;false;16.066;13.831,50;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-9.txt;100;45;9;largest_gap;false;18.204;13.939,30;2696,61
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C45\54l-100-45-9.txt;100;45;9;traversal;false;17.539;17.524,70;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-0.txt;100;60;0;optimal;false;12.973;10.089,50;116,114
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-0.txt;100;60;0;largest_gap;false;15.017;10.525,20;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-0.txt;100;60;0;traversal;false;13.940;13.862,70;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-1.txt;100;60;1;optimal;false;12.261;-5,00E+13;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-1.txt;100;60;1;largest_gap;false;14.085;7.892,90;1983,42
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-1.txt;100;60;1;traversal;false;12.586;12.511,60;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-2.txt;100;60;2;optimal;false;12.535;9.061,21;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-2.txt;100;60;2;largest_gap;false;14.175;6.273,95;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-2.txt;100;60;2;traversal;false;12.801;12.422,10;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-3.txt;100;60;3;optimal;false;12.696;8.422,02;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-3.txt;100;60;3;largest_gap;false;14.805;6.214,09;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-3.txt;100;60;3;traversal;false;13.316;13.190,50;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-4.txt;100;60;4;optimal;false;12.483;9.472,85;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-4.txt;100;60;4;largest_gap;false;13.982;8.393,86;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-4.txt;100;60;4;traversal;false;12.742;12.536,60;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-5.txt;100;60;5;optimal;false;12.059;7.436,23;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-5.txt;100;60;5;largest_gap;false;13.687;3.948,50;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-5.txt;100;60;5;traversal;false;12.597;12.080,70;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-6.txt;100;60;6;optimal;false;11.349;-5,00E+13;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-6.txt;100;60;6;largest_gap;false;12.956;748,592;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-6.txt;100;60;6;traversal;false;11.737;11.582;1,365
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-7.txt;100;60;7;optimal;false;12.302;8.289,04;15,11
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-7.txt;100;60;7;largest_gap;false;13.516;7.864,13;2,535
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-7.txt;100;60;7;traversal;false;12.292;12.214,20;1,601
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-8.txt;100;60;8;optimal;false;11.967;-5,00E+13;2,883
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-8.txt;100;60;8;largest_gap;false;13.174;7.723,69;22,782
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-8.txt;100;60;8;traversal;false;12.058;11.948,70;57,324
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-9.txt;100;60;9;optimal;false;11.897;8.975,28;7,736
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-9.txt;100;60;9;largest_gap;false;13.314;6.761,46;145,773
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C60\55l-100-60-9.txt;100;60;9;traversal;false;12.225;12.021,50;6,936
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-0.txt;100;75;0;optimal;false;9.846;5.379,43;1903,26
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-0.txt;100;75;0;largest_gap;false;11.560;2.736,61;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-0.txt;100;75;0;traversal;false;10.300;9.840,12;2378,58
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-1.txt;100;75;1;optimal;false;9.195;3.529,53;1331,48
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-1.txt;100;75;1;largest_gap;false;10.962;170,127;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-1.txt;100;75;1;traversal;false;9.550;9.042,33;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-2.txt;100;75;2;optimal;false;9.764;7.081,57;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-2.txt;100;75;2;largest_gap;false;11.450;5.662,33;2366,58
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-2.txt;100;75;2;traversal;false;10.105;9.882,54;519,789
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-3.txt;100;75;3;optimal;false;9.671;6.260,42;897,306
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-3.txt;100;75;3;largest_gap;false;11.711;1.942,74;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-3.txt;100;75;3;traversal;false;10.130;9.523,56;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-4.txt;100;75;4;optimal;false;9.394;3.117,58;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-4.txt;100;75;4;largest_gap;false;10.851;-4.009,93;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-4.txt;100;75;4;traversal;false;9.631;9.154,64;1524,51
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-5.txt;100;75;5;optimal;false;10.369;-5,00E+13;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-5.txt;100;75;5;largest_gap;false;12.237;3.590,61;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-5.txt;100;75;5;traversal;false;10.973;10.667,80;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-6.txt;100;75;6;optimal;false;10.000;5.448,65;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-6.txt;100;75;6;largest_gap;false;11.821;4.007,79;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-6.txt;100;75;6;traversal;false;10.291;9.791,16;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-7.txt;100;75;7;optimal;false;9.565;5.615,83;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-7.txt;100;75;7;largest_gap;false;11.231;2.126,05;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-7.txt;100;75;7;traversal;false;9.883;9.523,59;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-8.txt;100;75;8;optimal;false;9.992;5.491,93;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-8.txt;100;75;8;largest_gap;false;11.829;5.216,58;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-8.txt;100;75;8;traversal;false;10.345;9.780,61;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-9.txt;100;75;9;optimal;false;9.672;5.907,13;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-9.txt;100;75;9;largest_gap;false;11.548;111,79;3600
OrderBatching;HENN;Instances_uniform\Instances_Largest_Gap\LG_O100_C75\56l-100-75-9.txt;100;75;9;traversal;false;9.958;9.441,35;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-0.txt;100;30;0;optimal;false;20.398;19.996,20;1,875
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-0.txt;100;30;0;largest_gap;false;22.174;22.155,80;1,717
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-0.txt;100;30;0;traversal;true;24.027;24.027;1,797
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-1.txt;100;30;1;optimal;true;23.887;23.887;1,998
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-1.txt;100;30;1;largest_gap;true;25.991;25.991;1,883
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-1.txt;100;30;1;traversal;true;29.005;29.005;1,701
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-2.txt;100;30;2;optimal;true;22.093;22.093;12,525
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-2.txt;100;30;2;largest_gap;true;24.146;24.146;1263,08
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-2.txt;100;30;2;traversal;true;26.046;26.046;18,31
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-3.txt;100;30;3;optimal;true;21.831;21.831;1,848
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-3.txt;100;30;3;largest_gap;true;23.772;23.772;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-3.txt;100;30;3;traversal;true;25.540;25.540;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-4.txt;100;30;4;optimal;true;24.854;24.854;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-4.txt;100;30;4;largest_gap;true;27.046;27.046;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-4.txt;100;30;4;traversal;true;29.448;29.448;1282,82
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-5.txt;100;30;5;optimal;false;21.854;21.854;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-5.txt;100;30;5;largest_gap;false;23.757;23.706;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-5.txt;100;30;5;traversal;true;25.799;25.799;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-6.txt;100;30;6;optimal;true;21.375;21.375;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-6.txt;100;30;6;largest_gap;false;23.424;22.399;1402,48
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-6.txt;100;30;6;traversal;true;25.119;25.119;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-7.txt;100;30;7;optimal;false;22.684;22.684;2288,34
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-7.txt;100;30;7;largest_gap;false;24.959;24.867,50;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-7.txt;100;30;7;traversal;true;26.792;26.792;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-8.txt;100;30;8;optimal;true;22.385;22.385;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-8.txt;100;30;8;largest_gap;false;24.589;24.525,30;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-8.txt;100;30;8;traversal;true;25.845;25.845;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-9.txt;100;30;9;optimal;false;21.122;19.086,20;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-9.txt;100;30;9;largest_gap;false;23.005;22.372,30;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C30\69s-100-30-9.txt;100;30;9;traversal;false;24.422;24.389;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-0.txt;100;45;0;optimal;false;14.163;11.391,30;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-0.txt;100;45;0;largest_gap;false;15.897;12.098,70;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-0.txt;100;45;0;traversal;false;15.328;15.295,90;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-1.txt;100;45;1;optimal;false;15.954;12.885,20;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-1.txt;100;45;1;largest_gap;false;18.027;14.307,10;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-1.txt;100;45;1;traversal;false;17.482;17.474,90;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-2.txt;100;45;2;optimal;false;15.153;11.999,40;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-2.txt;100;45;2;largest_gap;false;17.225;11.652;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-2.txt;100;45;2;traversal;false;16.625;16.604,50;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-3.txt;100;45;3;optimal;false;16.262;14.340,60;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-3.txt;100;45;3;largest_gap;false;18.351;14.359,70;2,064
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-3.txt;100;45;3;traversal;false;17.722;17.711,40;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-4.txt;100;45;4;optimal;false;14.682;12.654,50;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-4.txt;100;45;4;largest_gap;false;16.752;12.954;2,37
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-4.txt;100;45;4;traversal;false;15.949;15.929,30;20,731
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-5.txt;100;45;5;optimal;false;15.226;11.606,30;28,016
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-5.txt;100;45;5;largest_gap;false;16.945;10.573,80;4,66
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-5.txt;100;45;5;traversal;false;16.323;16.307,70;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-6.txt;100;45;6;optimal;false;15.279;-5,00E+13;16,665
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-6.txt;100;45;6;largest_gap;false;17.169;13.238,70;125,11
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-6.txt;100;45;6;traversal;false;16.538;16.532,70;955,599
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-7.txt;100;45;7;optimal;false;14.659;11.752,30;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-7.txt;100;45;7;largest_gap;false;16.288;12.250,10;1501,55
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-7.txt;100;45;7;traversal;false;15.991;15.966,90;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-8.txt;100;45;8;optimal;false;14.567;12.834,50;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-8.txt;100;45;8;largest_gap;false;16.597;10.198,20;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O100_C45\70s-100-45-8.txt;100;45;8;traversal;false;16.152;16.145;3600
